economy_code,economy,year,value,scenario
17_SGP,Singapore,2010,5029.261,Medium
17_SGP,Singapore,2011,5124.767,Medium
17_SGP,Singapore,2012,5239.711,Medium
17_SGP,Singapore,2013,5346.968,Medium
17_SGP,Singapore,2014,5424.209,Medium
17_SGP,Singapore,2015,5491.591,Medium
17_SGP,Singapore,2016,5559.088,Medium
17_SGP,Singapore,2017,5596.771,Medium
17_SGP,Singapore,2018,5611.386,Medium
17_SGP,Singapore,2019,5657.353,Medium
17_SGP,Singapore,2020,5681.772,Medium
17_SGP,Singapore,2021,5558.529,Medium
17_SGP,Singapore,2022,5534.051,Medium
17_SGP,Singapore,2023,5765.718,Medium
17_SGP,Singapore,2024,5812.461,Medium
17_SGP,Singapore,2025,5852.313,Medium
17_SGP,Singapore,2026,5889.187,Medium
17_SGP,Singapore,2027,5922.308,Medium
17_SGP,Singapore,2028,5956.784,Medium
17_SGP,Singapore,2029,5989.912,Medium
17_SGP,Singapore,2030,6018.264,Medium
17_SGP,Singapore,2031,6044.491,Medium
17_SGP,Singapore,2032,6072.318,Medium
17_SGP,Singapore,2033,6098.129,Medium
17_SGP,Singapore,2034,6124.177,Medium
17_SGP,Singapore,2035,6145.385,Medium
17_SGP,Singapore,2036,6161.08,Medium
17_SGP,Singapore,2037,6172.62,Medium
17_SGP,Singapore,2038,6183.805,Medium
17_SGP,Singapore,2039,6192.304,Medium
17_SGP,Singapore,2040,6195.539,Medium
17_SGP,Singapore,2041,6194.024,Medium
17_SGP,Singapore,2042,6188.634,Medium
17_SGP,Singapore,2043,6182.134,Medium
17_SGP,Singapore,2044,6174.429,Medium
17_SGP,Singapore,2045,6161.921,Medium
17_SGP,Singapore,2046,6150.454,Medium
17_SGP,Singapore,2047,6136.765,Medium
17_SGP,Singapore,2048,6119.563,Medium
17_SGP,Singapore,2049,6106.852,Medium
17_SGP,Singapore,2050,6090.563,Medium
17_SGP,Singapore,2051,6072.82,Medium
17_SGP,Singapore,2052,6056.236,Medium
17_SGP,Singapore,2053,6044.328,Medium
17_SGP,Singapore,2054,6028.74,Medium
17_SGP,Singapore,2055,6008.249,Medium
17_SGP,Singapore,2056,5990.229,Medium
17_SGP,Singapore,2057,5972.718,Medium
17_SGP,Singapore,2058,5955.683,Medium
17_SGP,Singapore,2059,5934.097,Medium
17_SGP,Singapore,2060,5913.977,Medium
17_SGP,Singapore,2061,5889.475,Medium
17_SGP,Singapore,2062,5867.268,Medium
17_SGP,Singapore,2063,5843.629,Medium
17_SGP,Singapore,2064,5822.037,Medium
17_SGP,Singapore,2065,5796.463,Medium
17_SGP,Singapore,2066,5766.213,Medium
17_SGP,Singapore,2067,5734.564,Medium
17_SGP,Singapore,2068,5707.293,Medium
17_SGP,Singapore,2069,5677.52,Medium
17_SGP,Singapore,2070,5646.138,Medium
17_SGP,Singapore,2071,5616.432,Medium
17_SGP,Singapore,2072,5584.074,Medium
17_SGP,Singapore,2073,5549.752,Medium
17_SGP,Singapore,2074,5512.532,Medium
17_SGP,Singapore,2075,5468.734,Medium
17_SGP,Singapore,2076,5423.311,Medium
17_SGP,Singapore,2077,5381.662,Medium
17_SGP,Singapore,2078,5335.785,Medium
17_SGP,Singapore,2079,5287.561,Medium
17_SGP,Singapore,2080,5235.884,Medium
17_SGP,Singapore,2081,5183.492,Medium
17_SGP,Singapore,2082,5129.259,Medium
17_SGP,Singapore,2083,5073.733,Medium
17_SGP,Singapore,2084,5018.63,Medium
17_SGP,Singapore,2085,4963.844,Medium
17_SGP,Singapore,2086,4907.318,Medium
17_SGP,Singapore,2087,4849.442,Medium
17_SGP,Singapore,2088,4792.673,Medium
17_SGP,Singapore,2089,4736.975,Medium
17_SGP,Singapore,2090,4678.935,Medium
17_SGP,Singapore,2091,4623.589,Medium
17_SGP,Singapore,2092,4568.972,Medium
17_SGP,Singapore,2093,4518.313,Medium
17_SGP,Singapore,2094,4467.109,Medium
17_SGP,Singapore,2095,4414.803,Medium
17_SGP,Singapore,2096,4365.459,Medium
17_SGP,Singapore,2097,4316.827,Medium
17_SGP,Singapore,2098,4270.327,Medium
17_SGP,Singapore,2099,4224.55,Medium
17_SGP,Singapore,2100,4182.766,Medium
18_CT,Chinese Taipei,1990,20508.591,Medium
18_CT,Chinese Taipei,1991,20681.221,Medium
18_CT,Chinese Taipei,1992,20882.279,Medium
18_CT,Chinese Taipei,1993,21081.897,Medium
18_CT,Chinese Taipei,1994,21267.467,Medium
18_CT,Chinese Taipei,1995,21446.813,Medium
18_CT,Chinese Taipei,1996,21622.177,Medium
18_CT,Chinese Taipei,1997,21796.376,Medium
18_CT,Chinese Taipei,1998,21974.281,Medium
18_CT,Chinese Taipei,1999,22124.171,Medium
18_CT,Chinese Taipei,2000,22283.391,Medium
18_CT,Chinese Taipei,2001,22382.348,Medium
18_CT,Chinese Taipei,2002,22510.167,Medium
18_CT,Chinese Taipei,2003,22623.636,Medium
18_CT,Chinese Taipei,2004,22704.613,Medium
18_CT,Chinese Taipei,2005,22786.249,Medium
18_CT,Chinese Taipei,2006,22863.614,Medium
18_CT,Chinese Taipei,2007,22965.654,Medium
18_CT,Chinese Taipei,2008,23048.194,Medium
18_CT,Chinese Taipei,2009,23124.284,Medium
18_CT,Chinese Taipei,2010,23204.438,Medium
18_CT,Chinese Taipei,2011,23243.66,Medium
18_CT,Chinese Taipei,2012,23302.493,Medium
18_CT,Chinese Taipei,2013,23389.429,Medium
18_CT,Chinese Taipei,2014,23444.32,Medium
18_CT,Chinese Taipei,2015,23501.311,Medium
18_CT,Chinese Taipei,2016,23557.197,Medium
18_CT,Chinese Taipei,2017,23615.088,Medium
18_CT,Chinese Taipei,2018,23650.808,Medium
18_CT,Chinese Taipei,2019,23667.802,Medium
18_CT,Chinese Taipei,2020,23680.473,Medium
18_CT,Chinese Taipei,2021,23646.445,Medium
18_CT,Chinese Taipei,2022,23470.22,Medium
18_CT,Chinese Taipei,2023,23370.002,Medium
18_CT,Chinese Taipei,2024,23264.288,Medium
18_CT,Chinese Taipei,2025,23163.636,Medium
18_CT,Chinese Taipei,2026,23061.95,Medium
18_CT,Chinese Taipei,2027,22960.635,Medium
18_CT,Chinese Taipei,2028,22856.043,Medium
18_CT,Chinese Taipei,2029,22751.547,Medium
18_CT,Chinese Taipei,2030,22645.122,Medium
18_CT,Chinese Taipei,2031,22534.778,Medium
18_CT,Chinese Taipei,2032,22419.604,Medium
18_CT,Chinese Taipei,2033,22301.478,Medium
18_CT,Chinese Taipei,2034,22179.706,Medium
18_CT,Chinese Taipei,2035,22050.948,Medium
18_CT,Chinese Taipei,2036,21918.496,Medium
18_CT,Chinese Taipei,2037,21781.407,Medium
18_CT,Chinese Taipei,2038,21637.366,Medium
18_CT,Chinese Taipei,2039,21489.819,Medium
18_CT,Chinese Taipei,2040,21336.384,Medium
18_CT,Chinese Taipei,2041,21177.884,Medium
18_CT,Chinese Taipei,2042,21013.581,Medium
18_CT,Chinese Taipei,2043,20843.712,Medium
18_CT,Chinese Taipei,2044,20669.345,Medium
18_CT,Chinese Taipei,2045,20491.723,Medium
18_CT,Chinese Taipei,2046,20306.656,Medium
18_CT,Chinese Taipei,2047,20121.176,Medium
18_CT,Chinese Taipei,2048,19928.891,Medium
18_CT,Chinese Taipei,2049,19735.092,Medium
18_CT,Chinese Taipei,2050,19535.308,Medium
18_CT,Chinese Taipei,2051,19333.891,Medium
18_CT,Chinese Taipei,2052,19131.117,Medium
18_CT,Chinese Taipei,2053,18925.959,Medium
18_CT,Chinese Taipei,2054,18717.43,Medium
18_CT,Chinese Taipei,2055,18505.142,Medium
18_CT,Chinese Taipei,2056,18290.599,Medium
18_CT,Chinese Taipei,2057,18076.85,Medium
18_CT,Chinese Taipei,2058,17858.523,Medium
18_CT,Chinese Taipei,2059,17638.894,Medium
18_CT,Chinese Taipei,2060,17415.5,Medium
18_CT,Chinese Taipei,2061,17189.593,Medium
18_CT,Chinese Taipei,2062,16961.401,Medium
18_CT,Chinese Taipei,2063,16732.816,Medium
18_CT,Chinese Taipei,2064,16505.711,Medium
18_CT,Chinese Taipei,2065,16277.798,Medium
18_CT,Chinese Taipei,2066,16050.967,Medium
18_CT,Chinese Taipei,2067,15825.993,Medium
18_CT,Chinese Taipei,2068,15600.808,Medium
18_CT,Chinese Taipei,2069,15376.592,Medium
18_CT,Chinese Taipei,2070,15156.057,Medium
18_CT,Chinese Taipei,2071,14936.816,Medium
18_CT,Chinese Taipei,2072,14718.082,Medium
18_CT,Chinese Taipei,2073,14500.707,Medium
18_CT,Chinese Taipei,2074,14287.553,Medium
18_CT,Chinese Taipei,2075,14076.658,Medium
18_CT,Chinese Taipei,2076,13869.064,Medium
18_CT,Chinese Taipei,2077,13666.503,Medium
18_CT,Chinese Taipei,2078,13466.971,Medium
18_CT,Chinese Taipei,2079,13270.529,Medium
18_CT,Chinese Taipei,2080,13079.137,Medium
18_CT,Chinese Taipei,2081,12893.281,Medium
18_CT,Chinese Taipei,2082,12711.115,Medium
18_CT,Chinese Taipei,2083,12534.636,Medium
18_CT,Chinese Taipei,2084,12362.08,Medium
18_CT,Chinese Taipei,2085,12192.686,Medium
18_CT,Chinese Taipei,2086,12028.778,Medium
18_CT,Chinese Taipei,2087,11869.892,Medium
18_CT,Chinese Taipei,2088,11714.092,Medium
18_CT,Chinese Taipei,2089,11560.771,Medium
18_CT,Chinese Taipei,2090,11411.482,Medium
18_CT,Chinese Taipei,2091,11264.313,Medium
18_CT,Chinese Taipei,2092,11121.886,Medium
18_CT,Chinese Taipei,2093,10982.718,Medium
18_CT,Chinese Taipei,2094,10846.293,Medium
18_CT,Chinese Taipei,2095,10712.17,Medium
18_CT,Chinese Taipei,2096,10580.683,Medium
18_CT,Chinese Taipei,2097,10451.887,Medium
18_CT,Chinese Taipei,2098,10324.687,Medium
18_CT,Chinese Taipei,2099,10199.795,Medium
18_CT,Chinese Taipei,2100,10077.143,Medium
19_THA,Thailand,1990,54281.477,Medium
19_THA,Thailand,1991,55195.181,Medium
19_THA,Thailand,1992,56079.687,Medium
19_THA,Thailand,1993,56977.982,Medium
19_THA,Thailand,1994,57838.415,Medium
19_THA,Thailand,1995,58683.293,Medium
19_THA,Thailand,1996,59513.172,Medium
19_THA,Thailand,1997,60326.956,Medium
19_THA,Thailand,1998,61122.213,Medium
19_THA,Thailand,1999,61923.048,Medium
19_THA,Thailand,2000,62675.039,Medium
19_THA,Thailand,2001,63340.591,Medium
19_THA,Thailand,2002,63961.692,Medium
19_THA,Thailand,2003,64571.181,Medium
19_THA,Thailand,2004,65165.152,Medium
19_THA,Thailand,2005,65738.942,Medium
19_THA,Thailand,2006,66295.897,Medium
19_THA,Thailand,2007,66839.477,Medium
19_THA,Thailand,2008,67365.312,Medium
19_THA,Thailand,2009,67874.349,Medium
19_THA,Thailand,2010,68367.811,Medium
19_THA,Thailand,2011,68791.084,Medium
19_THA,Thailand,2012,69223.332,Medium
19_THA,Thailand,2013,69648.864,Medium
19_THA,Thailand,2014,70041.365,Medium
19_THA,Thailand,2015,70391.368,Medium
19_THA,Thailand,2016,70690.223,Medium
19_THA,Thailand,2017,71029.46,Medium
19_THA,Thailand,2018,71290.914,Medium
19_THA,Thailand,2019,71461.243,Medium
19_THA,Thailand,2020,71583.299,Medium
19_THA,Thailand,2021,71699.668,Medium
19_THA,Thailand,2022,71754.996,Medium
19_THA,Thailand,2023,71715.662,Medium
19_THA,Thailand,2024,71689.208,Medium
19_THA,Thailand,2025,71646.814,Medium
19_THA,Thailand,2026,71592.912,Medium
19_THA,Thailand,2027,71526.317,Medium
19_THA,Thailand,2028,71449.996,Medium
19_THA,Thailand,2029,71363.992,Medium
19_THA,Thailand,2030,71268.393,Medium
19_THA,Thailand,2031,71161.651,Medium
19_THA,Thailand,2032,71046.391,Medium
19_THA,Thailand,2033,70918.187,Medium
19_THA,Thailand,2034,70777.719,Medium
19_THA,Thailand,2035,70625.588,Medium
19_THA,Thailand,2036,70456.181,Medium
19_THA,Thailand,2037,70276.807,Medium
19_THA,Thailand,2038,70083.266,Medium
19_THA,Thailand,2039,69874.807,Medium
19_THA,Thailand,2040,69653.059,Medium
19_THA,Thailand,2041,69416.945,Medium
19_THA,Thailand,2042,69159.998,Medium
19_THA,Thailand,2043,68890.703,Medium
19_THA,Thailand,2044,68605.463,Medium
19_THA,Thailand,2045,68307.597,Medium
19_THA,Thailand,2046,67992.708,Medium
19_THA,Thailand,2047,67661.914,Medium
19_THA,Thailand,2048,67316.802,Medium
19_THA,Thailand,2049,66956.674,Medium
19_THA,Thailand,2050,66577.96,Medium
19_THA,Thailand,2051,66187.51,Medium
19_THA,Thailand,2052,65782.807,Medium
19_THA,Thailand,2053,65362.71,Medium
19_THA,Thailand,2054,64936.637,Medium
19_THA,Thailand,2055,64497.408,Medium
19_THA,Thailand,2056,64051.614,Medium
19_THA,Thailand,2057,63596.669,Medium
19_THA,Thailand,2058,63137.082,Medium
19_THA,Thailand,2059,62674.735,Medium
19_THA,Thailand,2060,62210.782,Medium
19_THA,Thailand,2061,61743.256,Medium
19_THA,Thailand,2062,61280.12,Medium
19_THA,Thailand,2063,60815.183,Medium
19_THA,Thailand,2064,60354.555,Medium
19_THA,Thailand,2065,59895.792,Medium
19_THA,Thailand,2066,59436.251,Medium
19_THA,Thailand,2067,58985.179,Medium
19_THA,Thailand,2068,58534.267,Medium
19_THA,Thailand,2069,58083.812,Medium
19_THA,Thailand,2070,57638.413,Medium
19_THA,Thailand,2071,57194.03,Medium
19_THA,Thailand,2072,56756.624,Medium
19_THA,Thailand,2073,56321.545,Medium
19_THA,Thailand,2074,55888.938,Medium
19_THA,Thailand,2075,55458.97,Medium
19_THA,Thailand,2076,55035.994,Medium
19_THA,Thailand,2077,54615.657,Medium
19_THA,Thailand,2078,54197.917,Medium
19_THA,Thailand,2079,53782.724,Medium
19_THA,Thailand,2080,53367.809,Medium
19_THA,Thailand,2081,52958.267,Medium
19_THA,Thailand,2082,52553.137,Medium
19_THA,Thailand,2083,52147.208,Medium
19_THA,Thailand,2084,51743.919,Medium
19_THA,Thailand,2085,51341.273,Medium
19_THA,Thailand,2086,50944.458,Medium
19_THA,Thailand,2087,50551.18,Medium
19_THA,Thailand,2088,50161.145,Medium
19_THA,Thailand,2089,49775.353,Medium
19_THA,Thailand,2090,49386.627,Medium
19_THA,Thailand,2091,49002.938,Medium
19_THA,Thailand,2092,48623.526,Medium
19_THA,Thailand,2093,48244.831,Medium
19_THA,Thailand,2094,47871.569,Medium
19_THA,Thailand,2095,47501.912,Medium
19_THA,Thailand,2096,47136.384,Medium
19_THA,Thailand,2097,46775.514,Medium
19_THA,Thailand,2098,46420.651,Medium
19_THA,Thailand,2099,46070.477,Medium
19_THA,Thailand,2100,45725.632,Medium
20_USA,United States of America,1990,251834.166,Medium
20_USA,United States of America,1991,254912.608,Medium
20_USA,United States of America,1992,258030.237,Medium
20_USA,United States of America,1993,261181.802,Medium
20_USA,United States of America,1994,264084.66,Medium
20_USA,United States of America,1995,266864.96,Medium
20_USA,United States of America,1996,269546.629,Medium
20_USA,United States of America,1997,272174.763,Medium
20_USA,United States of America,1998,274761.262,Medium
20_USA,United States of America,1999,277477.403,Medium
20_USA,United States of America,2000,280093.565,Medium
20_USA,United States of America,2001,282874.696,Medium
20_USA,United States of America,2002,285684.581,Medium
20_USA,United States of America,2003,288484.095,Medium
20_USA,United States of America,2004,291332.104,Medium
20_USA,United States of America,2005,294240.403,Medium
20_USA,United States of America,2006,297192.924,Medium
20_USA,United States of America,2007,300267.495,Medium
20_USA,United States of America,2008,303420.956,Medium
20_USA,United States of America,2009,306519.709,Medium
20_USA,United States of America,2010,309527.2,Medium
20_USA,United States of America,2011,312598.38,Medium
20_USA,United States of America,2012,315611.776,Medium
20_USA,United States of America,2013,318618.933,Medium
20_USA,United States of America,2014,321602.585,Medium
20_USA,United States of America,2015,324628.169,Medium
20_USA,United States of America,2016,327624.824,Medium
20_USA,United States of America,2017,330734.029,Medium
20_USA,United States of America,2018,333675.29,Medium
20_USA,United States of America,2019,336437.705,Medium
20_USA,United States of America,2020,339142.428,Medium
20_USA,United States of America,2021,339729.889,Medium
20_USA,United States of America,2022,340592.993,Medium
20_USA,United States of America,2023,342475.098,Medium
20_USA,United States of America,2024,344479.572,Medium
20_USA,United States of America,2025,346373.57,Medium
20_USA,United States of America,2026,348178.045,Medium
20_USA,United States of America,2027,349892.943,Medium
20_USA,United States of America,2028,351563.767,Medium
20_USA,United States of America,2029,353244.404,Medium
20_USA,United States of America,2030,354856.131,Medium
20_USA,United States of America,2031,356443.631,Medium
20_USA,United States of America,2032,358001.8,Medium
20_USA,United States of America,2033,359538.148,Medium
20_USA,United States of America,2034,361049.869,Medium
20_USA,United States of America,2035,362553.753,Medium
20_USA,United States of America,2036,364015.679,Medium
20_USA,United States of America,2037,365447.64,Medium
20_USA,United States of America,2038,366857.1,Medium
20_USA,United States of America,2039,368245.811,Medium
20_USA,United States of America,2040,369567.825,Medium
20_USA,United States of America,2041,370850.807,Medium
20_USA,United States of America,2042,372088.149,Medium
20_USA,United States of America,2043,373321.395,Medium
20_USA,United States of America,2044,374479.96,Medium
20_USA,United States of America,2045,375578.531,Medium
20_USA,United States of America,2046,376634.414,Medium
20_USA,United States of America,2047,377629.041,Medium
20_USA,United States of America,2048,378606.493,Medium
20_USA,United States of America,2049,379520.996,Medium
20_USA,United States of America,2050,380412.816,Medium
20_USA,United States of America,2051,381281.003,Medium
20_USA,United States of America,2052,382135.79,Medium
20_USA,United States of America,2053,382951.717,Medium
20_USA,United States of America,2054,383766.947,Medium
20_USA,United States of America,2055,384524.893,Medium
20_USA,United States of America,2056,385263.702,Medium
20_USA,United States of America,2057,386020.98,Medium
20_USA,United States of America,2058,386829.472,Medium
20_USA,United States of America,2059,387677.939,Medium
20_USA,United States of America,2060,388508.176,Medium
20_USA,United States of America,2061,389328.613,Medium
20_USA,United States of America,2062,390201.974,Medium
20_USA,United States of America,2063,391093.069,Medium
20_USA,United States of America,2064,391998.168,Medium
20_USA,United States of America,2065,392890.288,Medium
20_USA,United States of America,2066,393814.93,Medium
20_USA,United States of America,2067,394773.769,Medium
20_USA,United States of America,2068,395760.683,Medium
20_USA,United States of America,2069,396735.888,Medium
20_USA,United States of America,2070,397738.922,Medium
20_USA,United States of America,2071,398697.254,Medium
20_USA,United States of America,2072,399688.585,Medium
20_USA,United States of America,2073,400615.022,Medium
20_USA,United States of America,2074,401546.043,Medium
20_USA,United States of America,2075,402440.653,Medium
20_USA,United States of America,2076,403379.673,Medium
20_USA,United States of America,2077,404262.179,Medium
20_USA,United States of America,2078,405104.745,Medium
20_USA,United States of America,2079,405932.659,Medium
20_USA,United States of America,2080,406707.2,Medium
20_USA,United States of America,2081,407452.432,Medium
20_USA,United States of America,2082,408280.137,Medium
20_USA,United States of America,2083,409031.584,Medium
20_USA,United States of America,2084,409771.734,Medium
20_USA,United States of America,2085,410497.599,Medium
20_USA,United States of America,2086,411162.37,Medium
20_USA,United States of America,2087,411877.803,Medium
20_USA,United States of America,2088,412595.75,Medium
20_USA,United States of America,2089,413361.81,Medium
20_USA,United States of America,2090,414099.672,Medium
20_USA,United States of America,2091,414815.608,Medium
20_USA,United States of America,2092,415557.17,Medium
20_USA,United States of America,2093,416300.83,Medium
20_USA,United States of America,2094,417023.423,Medium
20_USA,United States of America,2095,417759.808,Medium
20_USA,United States of America,2096,418471.247,Medium
20_USA,United States of America,2097,419128.948,Medium
20_USA,United States of America,2098,419793.086,Medium
20_USA,United States of America,2099,420398.554,Medium
20_USA,United States of America,2100,421007.222,Medium
21_VN,Viet Nam,1990,64808.586,Medium
21_VN,Viet Nam,1991,66200.519,Medium
21_VN,Viet Nam,1992,67583.031,Medium
21_VN,Viet Nam,1993,68937.644,Medium
21_VN,Viet Nam,1994,70235.124,Medium
21_VN,Viet Nam,1995,71473.658,Medium
21_VN,Viet Nam,1996,72626.222,Medium
21_VN,Viet Nam,1997,73686.671,Medium
21_VN,Viet Nam,1998,74767.106,Medium
21_VN,Viet Nam,1999,75832.215,Medium
21_VN,Viet Nam,2000,76742.689,Medium
21_VN,Viet Nam,2001,77565.332,Medium
21_VN,Viet Nam,2002,78373.39,Medium
21_VN,Viet Nam,2003,79171.058,Medium
21_VN,Viet Nam,2004,79956.496,Medium
21_VN,Viet Nam,2005,80721.447,Medium
21_VN,Viet Nam,2006,81455.179,Medium
21_VN,Viet Nam,2007,82880.614,Medium
21_VN,Viet Nam,2008,84386.137,Medium
21_VN,Viet Nam,2009,85965.438,Medium
21_VN,Viet Nam,2010,86954.597,Medium
21_VN,Viet Nam,2011,87955.706,Medium
21_VN,Viet Nam,2012,88980.922,Medium
21_VN,Viet Nam,2013,90039.789,Medium
21_VN,Viet Nam,2014,91106.419,Medium
21_VN,Viet Nam,2015,92252.737,Medium
21_VN,Viet Nam,2016,93393.771,Medium
21_VN,Viet Nam,2017,94606.462,Medium
21_VN,Viet Nam,2018,95747.492,Medium
21_VN,Viet Nam,2019,96727.147,Medium
21_VN,Viet Nam,2020,97620.404,Medium
21_VN,Viet Nam,2021,98537.978,Medium
21_VN,Viet Nam,2022,99332.219,Medium
21_VN,Viet Nam,2023,100029.091,Medium
21_VN,Viet Nam,2024,100675.292,Medium
21_VN,Viet Nam,2025,101300.081,Medium
21_VN,Viet Nam,2026,101896.973,Medium
21_VN,Viet Nam,2027,102457.889,Medium
21_VN,Viet Nam,2028,102996.902,Medium
21_VN,Viet Nam,2029,103514.586,Medium
21_VN,Viet Nam,2030,104007.727,Medium
21_VN,Viet Nam,2031,104502.078,Medium
21_VN,Viet Nam,2032,104973.744,Medium
21_VN,Viet Nam,2033,105435.056,Medium
21_VN,Viet Nam,2034,105877.564,Medium
21_VN,Viet Nam,2035,106317.477,Medium
21_VN,Viet Nam,2036,106743.875,Medium
21_VN,Viet Nam,2037,107147.808,Medium
21_VN,Viet Nam,2038,107544.275,Medium
21_VN,Viet Nam,2039,107919.767,Medium
21_VN,Viet Nam,2040,108275.546,Medium
21_VN,Viet Nam,2041,108599.723,Medium
21_VN,Viet Nam,2042,108904.675,Medium
21_VN,Viet Nam,2043,109175.946,Medium
21_VN,Viet Nam,2044,109409.176,Medium
21_VN,Viet Nam,2045,109603.352,Medium
21_VN,Viet Nam,2046,109767.445,Medium
21_VN,Viet Nam,2047,109887.872,Medium
21_VN,Viet Nam,2048,109972.606,Medium
21_VN,Viet Nam,2049,110015.443,Medium
21_VN,Viet Nam,2050,110020.595,Medium
21_VN,Viet Nam,2051,109997.22,Medium
21_VN,Viet Nam,2052,109929.158,Medium
21_VN,Viet Nam,2053,109833.058,Medium
21_VN,Viet Nam,2054,109712.51,Medium
21_VN,Viet Nam,2055,109563.855,Medium
21_VN,Viet Nam,2056,109392.908,Medium
21_VN,Viet Nam,2057,109208.055,Medium
21_VN,Viet Nam,2058,108999.173,Medium
21_VN,Viet Nam,2059,108766.889,Medium
21_VN,Viet Nam,2060,108522.322,Medium
21_VN,Viet Nam,2061,108271.632,Medium
21_VN,Viet Nam,2062,108004.514,Medium
21_VN,Viet Nam,2063,107721.098,Medium
21_VN,Viet Nam,2064,107427.762,Medium
21_VN,Viet Nam,2065,107127.062,Medium
21_VN,Viet Nam,2066,106812.28,Medium
21_VN,Viet Nam,2067,106480.916,Medium
21_VN,Viet Nam,2068,106141.669,Medium
21_VN,Viet Nam,2069,105798.496,Medium
21_VN,Viet Nam,2070,105446.483,Medium
21_VN,Viet Nam,2071,105075.209,Medium
21_VN,Viet Nam,2072,104697.219,Medium
21_VN,Viet Nam,2073,104299.667,Medium
